,fdc_id,food,category,"Calcium, Ca","Carotene, beta",Cholesterol,"Choline, total",Energy,"Fiber, total dietary","Folate, total",Histidine,"Iron, Fe",Isoleucine,Leucine,Lysine,"Magnesium, Mg",Methionine,Niacin,PUFA 18:2,PUFA 18:3,Pantothenic acid,Phenylalanine,"Phosphorus, P","Potassium, K",Protein,Riboflavin,"Selenium, Se","Sodium, Na",Thiamin,Threonine,Total lipid (fat),Tryptophan,Valine,"Vitamin A, RAE",Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin K (phylloquinone),"Zinc, Zn"
33,168016,"Sweet Potato puffs, frozen, unprepared",Vegetables and Vegetable Products,6.0,,0.0,,5.75,7.6,,,2.2222222222222223,,,,,,,,,,,,7.085714285714285,2.3407917383821,,,10.416666666666666,,,3.287755102040817,,,,,2.0000000000000004,,
34,168106,Papad,Legumes and Legume Products,15.052631578947368,0.044444444444444446,1.3333333333333333,0.1,13.25,74.4,62.57142857142857,102.14285714285714,43.333333333333336,93.07142857142856,77.47252747252747,80.71428571428571,77.42857142857143,35.42857142857143,7.965367965367965,1.4125,25.85,18.34,85.2,70.0,28.571428571428573,43.99311531841653,16.125,11.85714285714286,72.70833333333333,24.732142857142858,84.38095238095237,2.984693877551021,95.0,78.79120879120879,1.7333333333333334,16.76470588235294,0.0,0.5714285714285714,18.991721058797665
35,168147,Vital wheat gluten,Cereal Grains and Pasta,14.947368421052632,0.0,0.0,,13.214285714285714,2.4,0.0,,28.88888888888889,,,,7.142857142857143,,0.0,9.5375,1.2,0.0,,47.27272727272727,2.857142857142857,129.3631669535284,0.0,56.71428571428572,1.2083333333333333,0.0,,1.698979591836735,,,0.0,0.0,0.0,0.0,4.747930264699416
36,168150,"Java-plum, (jambolan), raw",Fruits and Fruit Juices,2.0,,0.0,,2.142857142857143,,,,1.0555555555555556,,,,4.285714285714286,,1.406926406926407,,,,,3.090909090909091,2.257142857142857,1.2392426850258176,0.7499999999999999,,0.5833333333333334,0.5357142857142857,,0.2112244897959184,,,0.0,2.235294117647059,13.0,,
37,168151,"Jujube, raw",Fruits and Fruit Juices,2.210526315789474,,0.0,,2.8214285714285716,,,,2.6666666666666665,,,,2.857142857142857,,4.87012987012987,,,,,4.181818181818182,7.142857142857143,2.0654044750430294,2.5,,0.125,1.7857142857142856,,0.18367346938775514,,,0.26666666666666666,4.764705882352941,62.72727272727273,,0.2792900155705539
38,168153,"Kiwifruit, green, raw",Fruits and Fruit Juices,3.5789473684210527,0.5777777777777777,0.0,1.95,2.1785714285714284,12.0,7.142857142857143,3.857142857142857,1.7222222222222223,3.6428571428571423,2.4175824175824174,2.9047619047619047,4.857142857142857,2.2857142857142856,1.8452380952380953,3.075,1.05,3.66,2.514285714285714,6.181818181818182,8.914285714285715,1.9621342512908777,1.5625,0.2857142857142857,0.125,2.4107142857142856,4.476190476190476,0.47755102040816333,5.357142857142857,3.1318681318681314,0.5333333333333333,3.7058823529411766,84.27272727272727,57.57142857142856,0.782012043597551
39,168154,"Kumquats, raw",Fruits and Fruit Juices,6.526315789473684,0.0,0.0,2.1,2.5357142857142856,26.0,4.857142857142857,,4.777777777777778,,,,5.714285714285714,,2.321428571428571,1.55,1.175,4.16,,3.4545454545454546,5.314285714285714,3.2358003442340797,5.625,0.0,0.4166666666666667,3.303571428571428,,0.7897959183673471,,,2.0,2.1176470588235294,39.90909090909091,0.0,0.9495860529398833
40,168155,"Limes, raw",Fruits and Fruit Juices,3.473684210526316,0.3333333333333333,0.0,1.275,1.0714285714285714,11.2,2.2857142857142856,,3.3333333333333335,,,0.6666666666666667,1.7142857142857142,0.19047619047619047,1.0822510822510822,0.44999999999999996,0.475,4.34,,3.272727272727273,2.914285714285714,1.2048192771084338,1.25,0.5714285714285714,0.08333333333333333,2.6785714285714284,,0.18367346938775514,1.0714285714285714,,0.26666666666666666,2.5294117647058822,26.454545454545453,0.8571428571428571,0.6144380342552186
41,168163,"Quinces, raw",Fruits and Fruit Juices,1.1578947368421053,,0.0,,2.0357142857142856,7.6,0.8571428571428571,,3.888888888888889,,,,2.2857142857142856,,1.0822510822510822,0.6125,0.0,1.6199999999999999,,3.090909090909091,5.628571428571429,0.6884681583476765,1.875,0.8571428571428571,0.16666666666666666,1.7857142857142856,,0.09183673469387757,,,0.26666666666666666,2.3529411764705883,13.636363636363637,,0.22343201245644312
42,168164,"Raisins, golden, seedless",Fruits and Fruit Juices,6.7368421052631575,0.0,0.0,2.775,10.75,13.2,0.8571428571428571,,5.444444444444445,,,,10.0,,6.179653679653679,0.475,0.475,,,18.363636363636363,21.314285714285713,5.645438898450947,11.9375,1.0,1.0,0.7142857142857143,,0.18367346938775514,,,0.0,19.000000000000004,2.909090909090909,5.0,2.0667461152220987
43,168165,"Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)",Fruits and Fruit Juices,6.526315789473684,0.0,0.0,2.775,10.678571428571429,18.0,1.4285714285714286,,9.944444444444445,,,,10.285714285714286,,4.145021645021645,0.4875,0.35000000000000003,,,17.818181818181817,21.257142857142856,5.679862306368331,7.8125,0.8571428571428571,1.0833333333333333,9.464285714285714,,0.2295918367346939,,,0.0,10.235294117647058,2.090909090909091,5.0,2.0108881121079882
44,168166,"Raisins, seeded",Fruits and Fruit Juices,2.9473684210526314,,0.0,,10.571428571428571,27.2,0.8571428571428571,,14.38888888888889,,,,8.571428571428571,,6.028138528138529,1.525,0.9249999999999999,0.9,,13.636363636363637,23.571428571428573,4.337349397590362,11.374999999999998,0.8571428571428571,1.1666666666666667,10.0,,0.49591836734693884,,,0.0,11.058823529411766,4.909090909090909,,1.0054440560539941
